semEpi;estadoIBGE;municipio;faixa_etaria;casos
3;SP;LOUVEIRA;20 a 39 anos;4
3;SP;LOUVEIRA;40 a 59 anos;2
3;SP;LOUVEIRA;60 a 69 anos;1
3;SP;LUCIANOPOLIS;60 a 69 anos;1
3;SP;LUIZIANIA;40 a 59 anos;1
3;SP;LUPERCIO;16 a 19 anos;1
3;SP;LUPERCIO;40 a 59 anos;1
3;SP;LUPERCIO;60 a 69 anos;1
3;SP;MACAUBAL;16 a 19 anos;1
3;SP;MAGDA;40 a 59 anos;1
3;SP;MAIRINQUE;40 a 59 anos;1
3;SP;MAIRIPORA;20 a 39 anos;5
3;SP;MAIRIPORA;40 a 59 anos;4
3;SP;MAIRIPORA;60 a 69 anos;2
3;SP;MARAPOAMA;40 a 59 anos;1
3;SP;MARIAPOLIS;20 a 39 anos;1
3;SP;MARIAPOLIS;40 a 59 anos;1
3;SP;MARILIA;11 a 15 anos;1
3;SP;MARILIA;16 a 19 anos;2
3;SP;MARILIA;20 a 39 anos;9
3;SP;MARILIA;40 a 59 anos;8
3;SP;MARILIA;60 a 69 anos;1
3;SP;MARILIA;70 anos e mais;2
3;SP;MARTINOPOLIS;20 a 39 anos;2
3;SP;MARTINOPOLIS;40 a 59 anos;1
3;SP;MATAO;05 a 10 anos;2
3;SP;MATAO;20 a 39 anos;38
3;SP;MATAO;40 a 59 anos;28
3;SP;MATAO;60 a 69 anos;14
3;SP;MATAO;70 anos e mais;9
3;SP;MATAO;sem informaç ;1
3;SP;MAUA;20 a 39 anos;2
3;SP;MAUA;40 a 59 anos;4
3;SP;MENDONCA;05 a 10 anos;1
3;SP;MENDONCA;16 a 19 anos;1
3;SP;MENDONCA;20 a 39 anos;8
3;SP;MENDONCA;40 a 59 anos;10
3;SP;MENDONCA;60 a 69 anos;3
3;SP;MENDONCA;70 anos e mais;2
3;SP;MINEIROS DO TIETE;20 a 39 anos;1
3;SP;MIRACATU;20 a 39 anos;1
3;SP;MIRANDOPOLIS;0 a 06 meses;1
3;SP;MIRANDOPOLIS;20 a 39 anos;1
3;SP;MIRANDOPOLIS;40 a 59 anos;3
3;SP;MIRANDOPOLIS;60 a 69 anos;1
3;SP;MIRANDOPOLIS;70 anos e mais;1
3;SP;MIRANDOPOLIS;sem informaç ;1
3;SP;MIRANTE DO PARANAPANEMA;70 anos e mais;1
3;SP;MIRASSOL;20 a 39 anos;4
3;SP;MIRASSOL;40 a 59 anos;5
3;SP;MIRASSOL;60 a 69 anos;1
3;SP;MIRASSOL;70 anos e mais;4
3;SP;MIRASSOLANDIA;16 a 19 anos;1
3;SP;MIRASSOLANDIA;20 a 39 anos;3
3;SP;MIRASSOLANDIA;40 a 59 anos;6
3;SP;MIRASSOLANDIA;70 anos e mais;2
3;SP;MOCOCA;11 a 15 anos;1
3;SP;MOCOCA;20 a 39 anos;4
3;SP;MOCOCA;40 a 59 anos;4
3;SP;MOCOCA;60 a 69 anos;2
3;SP;MOCOCA;70 anos e mais;2
3;SP;MOGI DAS CRUZES;20 a 39 anos;4
3;SP;MOGI DAS CRUZES;40 a 59 anos;1
3;SP;MOGI DAS CRUZES;60 a 69 anos;1
3;SP;MOGI DAS CRUZES;70 anos e mais;1
3;SP;MOGI GUACU;20 a 39 anos;4
3;SP;MOGI GUACU;40 a 59 anos;5
3;SP;MOGI GUACU;60 a 69 anos;3
3;SP;MOGI MIRIM;20 a 39 anos;4
3;SP;MOGI MIRIM;40 a 59 anos;9
3;SP;MOGI MIRIM;70 anos e mais;5
3;SP;MONGAGUA;40 a 59 anos;1
3;SP;MONTE ALEGRE DO SUL;20 a 39 anos;2
3;SP;MONTE ALEGRE DO SUL;40 a 59 anos;1
3;SP;MONTE ALEGRE DO SUL;60 a 69 anos;1
3;SP;MONTE ALTO;20 a 39 anos;6
3;SP;MONTE ALTO;40 a 59 anos;8
3;SP;MONTE ALTO;60 a 69 anos;1
3;SP;MONTE ALTO;70 anos e mais;1
3;SP;MONTE APRAZIVEL;20 a 39 anos;2
3;SP;MONTE AZUL PAULISTA;40 a 59 anos;1
3;SP;MONTE AZUL PAULISTA;sem informaç ;1
3;SP;MONTEIRO LOBATO;20 a 39 anos;1
3;SP;MONTEIRO LOBATO;40 a 59 anos;3
3;SP;MONTEIRO LOBATO;60 a 69 anos;1
3;SP;MORRO AGUDO;05 a 10 anos;1
3;SP;MORRO AGUDO;16 a 19 anos;1
3;SP;MORRO AGUDO;20 a 39 anos;2
3;SP;MORRO AGUDO;40 a 59 anos;3
3;SP;MORRO AGUDO;60 a 69 anos;1
3;SP;MORRO AGUDO;70 anos e mais;3
3;SP;NANTES;11 a 15 anos;1
3;SP;NANTES;16 a 19 anos;1
3;SP;NANTES;20 a 39 anos;1
3;SP;NARANDIBA;70 anos e mais;1
3;SP;NATIVIDADE DA SERRA;16 a 19 anos;1
3;SP;NATIVIDADE DA SERRA;20 a 39 anos;1
3;SP;NATIVIDADE DA SERRA;40 a 59 anos;1
3;SP;NATIVIDADE DA SERRA;60 a 69 anos;1
3;SP;NAZARE PAULISTA;20 a 39 anos;2
3;SP;NAZARE PAULISTA;40 a 59 anos;1
3;SP;NAZARE PAULISTA;70 anos e mais;1
3;SP;NEVES PAULISTA;20 a 39 anos;2
3;SP;NHANDEARA;20 a 39 anos;1
3;SP;NIPOA;20 a 39 anos;1
3;SP;NOVA CAMPINA;20 a 39 anos;1
3;SP;NOVA EUROPA;40 a 59 anos;1
3;SP;NOVA EUROPA;70 anos e mais;2
3;SP;NOVA GRANADA;05 a 10 anos;1
3;SP;NOVA GRANADA;11 a 15 anos;2
3;SP;NOVA GRANADA;20 a 39 anos;1
3;SP;NOVA GRANADA;40 a 59 anos;5
3;SP;NOVA GRANADA;60 a 69 anos;6
3;SP;NOVA GRANADA;70 anos e mais;3
3;SP;NOVA INDEPENDENCIA;02 a 04 anos;1
3;SP;NOVA INDEPENDENCIA;05 a 10 anos;1
3;SP;NOVA INDEPENDENCIA;40 a 59 anos;1
3;SP;NOVA INDEPENDENCIA;60 a 69 anos;2
3;SP;NOVA LUZITANIA;16 a 19 anos;1
3;SP;NOVA ODESSA;20 a 39 anos;1
3;SP;NOVA ODESSA;40 a 59 anos;1
3;SP;NOVO HORIZONTE;16 a 19 anos;3
3;SP;NOVO HORIZONTE;20 a 39 anos;3
3;SP;NOVO HORIZONTE;40 a 59 anos;4
3;SP;NOVO HORIZONTE;60 a 69 anos;2
3;SP;NOVO HORIZONTE;70 anos e mais;1
3;SP;OCAUCU;05 a 10 anos;1
3;SP;OCAUCU;20 a 39 anos;3
3;SP;OCAUCU;40 a 59 anos;2
3;SP;OCAUCU;70 anos e mais;2
3;SP;OLIMPIA;0 a 06 meses;1
3;SP;OLIMPIA;11 a 15 anos;1
3;SP;OLIMPIA;20 a 39 anos;8
3;SP;OLIMPIA;40 a 59 anos;10
3;SP;OLIMPIA;70 anos e mais;3
3;SP;ONDA VERDE;20 a 39 anos;2
3;SP;ONDA VERDE;40 a 59 anos;1
3;SP;ONDA VERDE;70 anos e mais;1
3;SP;ORINDIUVA;20 a 39 anos;1
3;SP;ORLANDIA;20 a 39 anos;1
3;SP;ORLANDIA;40 a 59 anos;1
3;SP;OSASCO;0 a 06 meses;2
3;SP;OSASCO;07 meses a 01 ano;3
3;SP;OSASCO;11 a 15 anos;1
3;SP;OSASCO;20 a 39 anos;10
3;SP;OSASCO;40 a 59 anos;12
3;SP;OSASCO;60 a 69 anos;7
3;SP;OSASCO;70 anos e mais;5
3;SP;OSVALDO CRUZ;05 a 10 anos;1
3;SP;OSVALDO CRUZ;20 a 39 anos;3
3;SP;OSVALDO CRUZ;40 a 59 anos;2
3;SP;OSVALDO CRUZ;60 a 69 anos;1
3;SP;OSVALDO CRUZ;sem informaç ;1
3;SP;OURINHOS;07 meses a 01 ano;1
3;SP;OURINHOS;20 a 39 anos;1
3;SP;OURINHOS;40 a 59 anos;1
3;SP;OURO VERDE;20 a 39 anos;3
3;SP;OURO VERDE;40 a 59 anos;1
3;SP;OURO VERDE;60 a 69 anos;2
3;SP;OURO VERDE;70 anos e mais;2
3;SP;PACAEMBU;40 a 59 anos;1
3;SP;PACAEMBU;70 anos e mais;1
3;SP;PALESTINA;0 a 06 meses;1
3;SP;PALESTINA;16 a 19 anos;2
3;SP;PALESTINA;20 a 39 anos;1
3;SP;PALESTINA;40 a 59 anos;2
3;SP;PALESTINA;sem informaç ;1
3;SP;PALMARES PAULISTA;20 a 39 anos;1
3;SP;PALMARES PAULISTA;40 a 59 anos;1
3;SP;PALMARES PAULISTA;70 anos e mais;1
3;SP;PALMEIRA D OESTE;40 a 59 anos;2
3;SP;PALMITAL;16 a 19 anos;1
3;SP;PALMITAL;20 a 39 anos;6
3;SP;PALMITAL;40 a 59 anos;3
3;SP;PALMITAL;60 a 69 anos;4
3;SP;PALMITAL;70 anos e mais;1
3;SP;PANORAMA;05 a 10 anos;1
3;SP;PANORAMA;07 meses a 01 ano;1
3;SP;PANORAMA;20 a 39 anos;4
3;SP;PANORAMA;40 a 59 anos;2
3;SP;PANORAMA;60 a 69 anos;1
3;SP;PANORAMA;70 anos e mais;2
3;SP;PARAGUACU PAULISTA;11 a 15 anos;1
3;SP;PARAGUACU PAULISTA;20 a 39 anos;2
3;SP;PARAGUACU PAULISTA;40 a 59 anos;1
3;SP;PARAIBUNA;70 anos e mais;2
3;SP;PARAISO;05 a 10 anos;1
3;SP;PARAISO;20 a 39 anos;4
3;SP;PARAISO;40 a 59 anos;1
3;SP;PARAISO;60 a 69 anos;2
3;SP;PARAPUA;20 a 39 anos;1
3;SP;PARAPUA;40 a 59 anos;2
3;SP;PARAPUA;60 a 69 anos;1
3;SP;PATROCINIO PAULISTA;70 anos e mais;2
3;SP;PAULICEIA;20 a 39 anos;1
3;SP;PAULICEIA;40 a 59 anos;1
3;SP;PAULICEIA;60 a 69 anos;1
3;SP;PAULICEIA;70 anos e mais;1
3;SP;PAULINIA;20 a 39 anos;5
3;SP;PAULINIA;40 a 59 anos;7
3;SP;PAULINIA;60 a 69 anos;1
3;SP;PAULINIA;70 anos e mais;1
3;SP;PEDERNEIRAS;16 a 19 anos;1
3;SP;PEDERNEIRAS;20 a 39 anos;11
3;SP;PEDERNEIRAS;40 a 59 anos;3
3;SP;PEDERNEIRAS;60 a 69 anos;2
3;SP;PEDERNEIRAS;70 anos e mais;3
3;SP;PEDRA BELA;20 a 39 anos;1
3;SP;PEDRA BELA;70 anos e mais;3
3;SP;PEDREGULHO;40 a 59 anos;1
3;SP;PEDREIRA;02 a 04 anos;1
3;SP;PEDREIRA;16 a 19 anos;3
3;SP;PEDREIRA;20 a 39 anos;7
3;SP;PEDREIRA;40 a 59 anos;9
3;SP;PEDREIRA;60 a 69 anos;3
3;SP;PEDREIRA;70 anos e mais;1
3;SP;PENAPOLIS;02 a 04 anos;1
3;SP;PENAPOLIS;05 a 10 anos;1
3;SP;PENAPOLIS;11 a 15 anos;1
3;SP;PENAPOLIS;16 a 19 anos;1
3;SP;PENAPOLIS;20 a 39 anos;16
3;SP;PENAPOLIS;40 a 59 anos;19
3;SP;PENAPOLIS;60 a 69 anos;7
3;SP;PENAPOLIS;70 anos e mais;5
3;SP;PEREIRA BARRETO;20 a 39 anos;1
3;SP;PEREIRA BARRETO;40 a 59 anos;2
3;SP;PEREIRAS;20 a 39 anos;7
3;SP;PEREIRAS;40 a 59 anos;1
3;SP;PEREIRAS;sem informaç ;1
3;SP;PERUIBE;02 a 04 anos;1
3;SP;PERUIBE;11 a 15 anos;2
3;SP;PERUIBE;16 a 19 anos;3
3;SP;PERUIBE;20 a 39 anos;13
3;SP;PERUIBE;40 a 59 anos;22
3;SP;PERUIBE;60 a 69 anos;15
3;SP;PERUIBE;70 anos e mais;16
3;SP;PIACATU;16 a 19 anos;2
3;SP;PIACATU;20 a 39 anos;2
3;SP;PIACATU;40 a 59 anos;2
3;SP;PIACATU;70 anos e mais;3
3;SP;PIEDADE;11 a 15 anos;1
3;SP;PINDAMONHANGABA;20 a 39 anos;14
3;SP;PINDAMONHANGABA;40 a 59 anos;8
3;SP;PINDAMONHANGABA;60 a 69 anos;4
3;SP;PINDAMONHANGABA;70 anos e mais;5
3;SP;PINDAMONHANGABA;sem informaç ;1
3;SP;PINDORAMA;05 a 10 anos;1
3;SP;PINDORAMA;20 a 39 anos;2
3;SP;PINDORAMA;40 a 59 anos;3
3;SP;PINDORAMA;60 a 69 anos;2
3;SP;PINDORAMA;70 anos e mais;2
3;SP;PINHALZINHO;70 anos e mais;1
3;SP;PIQUEROBI;40 a 59 anos;1
3;SP;PIQUETE;20 a 39 anos;1
3;SP;PIQUETE;40 a 59 anos;2
3;SP;PIQUETE;60 a 69 anos;1
3;SP;PIRACICABA;07 meses a 01 ano;1
3;SP;PIRACICABA;20 a 39 anos;12
3;SP;PIRACICABA;40 a 59 anos;13
3;SP;PIRACICABA;60 a 69 anos;5
3;SP;PIRACICABA;70 anos e mais;7
3;SP;PIRAJU;11 a 15 anos;1
3;SP;PIRAJU;20 a 39 anos;3
3;SP;PIRAJU;40 a 59 anos;2
3;SP;PIRAJUI;20 a 39 anos;1
3;SP;PIRAJUI;70 anos e mais;2
3;SP;PIRANGI;16 a 19 anos;1
3;SP;PIRANGI;20 a 39 anos;1
3;SP;PIRANGI;40 a 59 anos;2
3;SP;PIRANGI;60 a 69 anos;1
3;SP;PIRANGI;70 anos e mais;1
3;SP;PIRAPOZINHO;20 a 39 anos;1
3;SP;PIRASSUNUNGA;20 a 39 anos;1
3;SP;PIRASSUNUNGA;40 a 59 anos;4
3;SP;PIRASSUNUNGA;70 anos e mais;4
3;SP;PIRASSUNUNGA;sem informaç ;1
3;SP;PIRATININGA;0 a 06 meses;1
3;SP;PIRATININGA;40 a 59 anos;2
3;SP;PIRATININGA;70 anos e mais;1
3;SP;PITANGUEIRAS;16 a 19 anos;1
3;SP;PITANGUEIRAS;20 a 39 anos;3
3;SP;PITANGUEIRAS;40 a 59 anos;1
3;SP;PLATINA;70 anos e mais;1
3;SP;POA;60 a 69 anos;2
3;SP;POA;70 anos e mais;1
3;SP;POMPEIA;20 a 39 anos;2
3;SP;POMPEIA;40 a 59 anos;2
3;SP;POMPEIA;70 anos e mais;1
3;SP;PONTAL;05 a 10 anos;2
3;SP;PONTAL;40 a 59 anos;2
3;SP;PONTAL;60 a 69 anos;1
3;SP;PONTAL;sem informaç ;1
3;SP;PONTES GESTAL;11 a 15 anos;1
3;SP;PONTES GESTAL;20 a 39 anos;1
3;SP;PONTES GESTAL;40 a 59 anos;2
3;SP;PONTES GESTAL;60 a 69 anos;3
3;SP;PONTES GESTAL;70 anos e mais;1
3;SP;PORANGABA;20 a 39 anos;1
3;SP;PORANGABA;40 a 59 anos;2
3;SP;PORTO FELIZ;20 a 39 anos;1
3;SP;PORTO FELIZ;70 anos e mais;2
3;SP;PORTO FERREIRA;40 a 59 anos;2
3;SP;POTIM;60 a 69 anos;1
3;SP;POTIRENDABA;07 meses a 01 ano;1
3;SP;POTIRENDABA;20 a 39 anos;5
3;SP;POTIRENDABA;40 a 59 anos;2
3;SP;POTIRENDABA;60 a 69 anos;1
3;SP;POTIRENDABA;70 anos e mais;1
3;SP;PRACINHA;20 a 39 anos;1
3;SP;PRADOPOLIS;05 a 10 anos;1
3;SP;PRADOPOLIS;20 a 39 anos;2
3;SP;PRADOPOLIS;40 a 59 anos;2
3;SP;PRADOPOLIS;60 a 69 anos;1
3;SP;PRAIA GRANDE;0 a 06 meses;1
3;SP;PRAIA GRANDE;20 a 39 anos;3
3;SP;PRAIA GRANDE;40 a 59 anos;5
3;SP;PRESIDENTE ALVES;05 a 10 anos;2
3;SP;PRESIDENTE ALVES;20 a 39 anos;1
3;SP;PRESIDENTE ALVES;40 a 59 anos;1
3;SP;PRESIDENTE ALVES;60 a 69 anos;4
3;SP;PRESIDENTE BERNARDES;20 a 39 anos;1
3;SP;PRESIDENTE BERNARDES;40 a 59 anos;1
3;SP;PRESIDENTE EPITACIO;05 a 10 anos;1
3;SP;PRESIDENTE EPITACIO;16 a 19 anos;1
3;SP;PRESIDENTE EPITACIO;20 a 39 anos;7
3;SP;PRESIDENTE EPITACIO;40 a 59 anos;8
3;SP;PRESIDENTE EPITACIO;60 a 69 anos;1
3;SP;PRESIDENTE EPITACIO;70 anos e mais;2
3;SP;PRESIDENTE PRUDENTE;07 meses a 01 ano;1
3;SP;PRESIDENTE PRUDENTE;11 a 15 anos;1
3;SP;PRESIDENTE PRUDENTE;16 a 19 anos;1
3;SP;PRESIDENTE PRUDENTE;20 a 39 anos;6
3;SP;PRESIDENTE PRUDENTE;40 a 59 anos;3
3;SP;PRESIDENTE PRUDENTE;60 a 69 anos;1
3;SP;PRESIDENTE PRUDENTE;70 anos e mais;3
3;SP;PRESIDENTE VENCESLAU;20 a 39 anos;2
3;SP;PRESIDENTE VENCESLAU;40 a 59 anos;1
3;SP;PRESIDENTE VENCESLAU;60 a 69 anos;1
3;SP;PROMISSAO;20 a 39 anos;2
3;SP;PROMISSAO;40 a 59 anos;1
3;SP;QUINTANA;40 a 59 anos;1
3;SP;QUINTANA;70 anos e mais;1
3;SP;RANCHARIA;05 a 10 anos;2
3;SP;RANCHARIA;11 a 15 anos;1
3;SP;RANCHARIA;20 a 39 anos;4
3;SP;RANCHARIA;40 a 59 anos;11
3;SP;RANCHARIA;60 a 69 anos;4
3;SP;RANCHARIA;70 anos e mais;4
3;SP;REGENTE FEIJO;02 a 04 anos;1
3;SP;REGINOPOLIS;70 anos e mais;1
3;SP;REGISTRO;20 a 39 anos;2
3;SP;REGISTRO;60 a 69 anos;1
3;SP;REGISTRO;70 anos e mais;3
3;SP;RESTINGA;16 a 19 anos;1
3;SP;RIBEIRAO BONITO;20 a 39 anos;1
3;SP;RIBEIRAO BRANCO;20 a 39 anos;1
3;SP;RIBEIRAO CORRENTE;60 a 69 anos;1
3;SP;RIBEIRAO CORRENTE;70 anos e mais;1
3;SP;RIBEIRAO DO SUL;40 a 59 anos;1
3;SP;RIBEIRAO DOS INDIOS;60 a 69 anos;1
3;SP;RIBEIRAO DOS INDIOS;70 anos e mais;1
3;SP;RIBEIRAO GRANDE;40 a 59 anos;1
3;SP;RIBEIRAO PIRES;40 a 59 anos;2
3;SP;RIBEIRAO PRETO;0 a 06 meses;2
3;SP;RIBEIRAO PRETO;05 a 10 anos;1
3;SP;RIBEIRAO PRETO;16 a 19 anos;1
3;SP;RIBEIRAO PRETO;20 a 39 anos;13
3;SP;RIBEIRAO PRETO;40 a 59 anos;13
3;SP;RIBEIRAO PRETO;60 a 69 anos;9
3;SP;RIBEIRAO PRETO;70 anos e mais;15
3;SP;RIBEIRAO PRETO;sem informaç ;2
3;SP;RIO CLARO;20 a 39 anos;2
3;SP;RIO CLARO;60 a 69 anos;1
3;SP;RIO CLARO;70 anos e mais;2
3;SP;RIO CLARO;sem informaç ;1
3;SP;RIO DAS PEDRAS;60 a 69 anos;1
3;SP;RIO GRANDE DA SERRA;40 a 59 anos;1
3;SP;ROSANA;20 a 39 anos;2
3;SP;ROSANA;40 a 59 anos;1
3;SP;ROSANA;70 anos e mais;1
3;SP;RUBINEIA;20 a 39 anos;2
3;SP;RUBINEIA;40 a 59 anos;1
3;SP;RUBINEIA;60 a 69 anos;1
3;SP;RUBINEIA;70 anos e mais;1
3;SP;SALES;40 a 59 anos;5
3;SP;SALES;60 a 69 anos;3
3;SP;SALES;70 anos e mais;1
3;SP;SALES OLIVEIRA;40 a 59 anos;3
3;SP;SALESOPOLIS;20 a 39 anos;1
3;SP;SALESOPOLIS;70 anos e mais;1
3;SP;SALTO;20 a 39 anos;4
3;SP;SALTO;40 a 59 anos;1
3;SP;SALTO;60 a 69 anos;1
3;SP;SALTO;70 anos e mais;1
3;SP;SALTO;sem informaç ;1
3;SP;SALTO DE PIRAPORA;05 a 10 anos;1
3;SP;SALTO DE PIRAPORA;20 a 39 anos;1
3;SP;SALTO DE PIRAPORA;40 a 59 anos;1
3;SP;SALTO DE PIRAPORA;60 a 69 anos;1
3;SP;SALTO GRANDE;20 a 39 anos;1
3;SP;SALTO GRANDE;40 a 59 anos;1
3;SP;SANTA ADELIA;40 a 59 anos;1
3;SP;SANTA ALBERTINA;02 a 04 anos;1
3;SP;SANTA ALBERTINA;11 a 15 anos;1
3;SP;SANTA ALBERTINA;20 a 39 anos;2
3;SP;SANTA ALBERTINA;60 a 69 anos;1
3;SP;SANTA ALBERTINA;70 anos e mais;2
3;SP;SANTA BARBARA D OESTE;02 a 04 anos;1
3;SP;SANTA BARBARA D OESTE;20 a 39 anos;3
3;SP;SANTA BARBARA D OESTE;70 anos e mais;3
3;SP;SANTA BRANCA;11 a 15 anos;1
3;SP;SANTA BRANCA;20 a 39 anos;2
3;SP;SANTA BRANCA;40 a 59 anos;1
3;SP;SANTA BRANCA;70 anos e mais;2
3;SP;SANTA CLARA D OESTE;20 a 39 anos;1
3;SP;SANTA CLARA D OESTE;60 a 69 anos;1
3;SP;SANTA CLARA D OESTE;70 anos e mais;2
3;SP;SANTA CRUZ DA CONCEICAO;20 a 39 anos;2
3;SP;SANTA CRUZ DA CONCEICAO;40 a 59 anos;1
3;SP;SANTA CRUZ DA CONCEICAO;60 a 69 anos;1
3;SP;SANTA CRUZ DA ESPERANCA;20 a 39 anos;1
3;SP;SANTA CRUZ DA ESPERANCA;40 a 59 anos;3
3;SP;SANTA CRUZ DA ESPERANCA;60 a 69 anos;1
3;SP;SANTA CRUZ DA ESPERANCA;70 anos e mais;1
3;SP;SANTA CRUZ DAS PALMEIRAS;16 a 19 anos;1
3;SP;SANTA CRUZ DAS PALMEIRAS;20 a 39 anos;3
3;SP;SANTA CRUZ DAS PALMEIRAS;40 a 59 anos;3
3;SP;SANTA CRUZ DAS PALMEIRAS;60 a 69 anos;1
3;SP;SANTA CRUZ DAS PALMEIRAS;70 anos e mais;1
3;SP;SANTA CRUZ DO RIO PARDO;11 a 15 anos;1
3;SP;SANTA CRUZ DO RIO PARDO;20 a 39 anos;2
3;SP;SANTA CRUZ DO RIO PARDO;40 a 59 anos;2
3;SP;SANTA ERNESTINA;20 a 39 anos;2
3;SP;SANTA FE DO SUL;0 a 06 meses;1
3;SP;SANTA FE DO SUL;05 a 10 anos;1
3;SP;SANTA FE DO SUL;07 meses a 01 ano;2
3;SP;SANTA FE DO SUL;20 a 39 anos;4
3;SP;SANTA FE DO SUL;40 a 59 anos;2
3;SP;SANTA FE DO SUL;60 a 69 anos;2
3;SP;SANTA FE DO SUL;70 anos e mais;1
3;SP;SANTA GERTRUDES;20 a 39 anos;1
3;SP;SANTA GERTRUDES;60 a 69 anos;1
3;SP;SANTA ISABEL;20 a 39 anos;5
3;SP;SANTA ISABEL;40 a 59 anos;2
3;SP;SANTA LUCIA;20 a 39 anos;1
3;SP;SANTA MARIA DA SERRA;70 anos e mais;1
3;SP;SANTA MERCEDES;20 a 39 anos;1
3;SP;SANTA MERCEDES;40 a 59 anos;1
3;SP;SANTA RITA DO PASSA QUATRO;11 a 15 anos;1
3;SP;SANTA RITA DO PASSA QUATRO;20 a 39 anos;6
3;SP;SANTA RITA DO PASSA QUATRO;40 a 59 anos;5
3;SP;SANTA RITA DO PASSA QUATRO;60 a 69 anos;1
3;SP;SANTANA DA PONTE PENSA;20 a 39 anos;1
3;SP;SANTANA DA PONTE PENSA;40 a 59 anos;3
3;SP;SANTANA DA PONTE PENSA;60 a 69 anos;2
3;SP;SANTANA DA PONTE PENSA;70 anos e mais;4
3;SP;SANTANA DE PARNAIBA;20 a 39 anos;1
3;SP;SANTANA DE PARNAIBA;40 a 59 anos;6
3;SP;SANTANA DE PARNAIBA;60 a 69 anos;1
3;SP;SANTO ANASTACIO;40 a 59 anos;1
3;SP;SANTO ANASTACIO;60 a 69 anos;1
3;SP;SANTO ANDRE;0 a 06 meses;1
3;SP;SANTO ANDRE;11 a 15 anos;1
3;SP;SANTO ANDRE;20 a 39 anos;10
3;SP;SANTO ANDRE;40 a 59 anos;13
3;SP;SANTO ANDRE;60 a 69 anos;5
3;SP;SANTO ANDRE;70 anos e mais;7
3;SP;SANTO ANTONIO DA ALEGRIA;16 a 19 anos;1
3;SP;SANTO ANTONIO DA ALEGRIA;40 a 59 anos;1
3;SP;SANTO ANTONIO DA ALEGRIA;70 anos e mais;3
3;SP;SANTO ANTONIO DO JARDIM;20 a 39 anos;1
3;SP;SANTO ANTONIO DO JARDIM;40 a 59 anos;1
3;SP;SANTO ANTONIO DO PINHAL;20 a 39 anos;1
3;SP;SANTOPOLIS DO AGUAPEI;20 a 39 anos;3
3;SP;SANTOPOLIS DO AGUAPEI;40 a 59 anos;2
3;SP;SANTOPOLIS DO AGUAPEI;70 anos e mais;1
3;SP;SANTOS;0 a 06 meses;1
3;SP;SANTOS;02 a 04 anos;1
3;SP;SANTOS;20 a 39 anos;1
3;SP;SANTOS;40 a 59 anos;2
3;SP;SANTOS;60 a 69 anos;1
3;SP;SANTOS;70 anos e mais;5
3;SP;SAO BERNARDO DO CAMPO;0 a 06 meses;3
3;SP;SAO BERNARDO DO CAMPO;16 a 19 anos;2
3;SP;SAO BERNARDO DO CAMPO;20 a 39 anos;13
3;SP;SAO BERNARDO DO CAMPO;40 a 59 anos;20
3;SP;SAO BERNARDO DO CAMPO;60 a 69 anos;4
3;SP;SAO BERNARDO DO CAMPO;70 anos e mais;10
3;SP;SAO BERNARDO DO CAMPO;sem informaç ;1
3;SP;SAO CAETANO DO SUL;05 a 10 anos;1
3;SP;SAO CAETANO DO SUL;07 meses a 01 ano;1
3;SP;SAO CAETANO DO SUL;40 a 59 anos;1
3;SP;SAO CAETANO DO SUL;70 anos e mais;3
3;SP;SAO CARLOS;11 a 15 anos;1
3;SP;SAO CARLOS;20 a 39 anos;1
3;SP;SAO CARLOS;40 a 59 anos;3
3;SP;SAO FRANCISCO;70 anos e mais;1
3;SP;SAO JOAO DA BOA VISTA;16 a 19 anos;2
3;SP;SAO JOAO DA BOA VISTA;20 a 39 anos;7
3;SP;SAO JOAO DA BOA VISTA;40 a 59 anos;4
3;SP;SAO JOAO DA BOA VISTA;60 a 69 anos;2
3;SP;SAO JOAO DA BOA VISTA;70 anos e mais;2
3;SP;SAO JOAO DAS DUAS PONTES;40 a 59 anos;1
3;SP;SAO JOAO DE IRACEMA;07 meses a 01 ano;1
3;SP;SAO JOAO DE IRACEMA;16 a 19 anos;1
3;SP;SAO JOAO DE IRACEMA;40 a 59 anos;2
3;SP;SAO JOAO DO PAU D ALHO;20 a 39 anos;1
3;SP;SAO JOAO DO PAU D ALHO;40 a 59 anos;2
3;SP;SAO JOAO DO PAU D ALHO;60 a 69 anos;2
3;SP;SAO JOAO DO PAU D ALHO;70 anos e mais;3
3;SP;SAO JOAQUIM DA BARRA;20 a 39 anos;5
3;SP;SAO JOAQUIM DA BARRA;40 a 59 anos;3
3;SP;SAO JOAQUIM DA BARRA;70 anos e mais;1
3;SP;SAO JOSE DA BELA VISTA;20 a 39 anos;1
3;SP;SAO JOSE DO RIO PARDO;16 a 19 anos;1
3;SP;SAO JOSE DO RIO PARDO;20 a 39 anos;3
3;SP;SAO JOSE DO RIO PARDO;40 a 59 anos;1
3;SP;SAO JOSE DO RIO PRETO;0 a 06 meses;1
3;SP;SAO JOSE DO RIO PRETO;02 a 04 anos;2
3;SP;SAO JOSE DO RIO PRETO;11 a 15 anos;1
3;SP;SAO JOSE DO RIO PRETO;16 a 19 anos;3
3;SP;SAO JOSE DO RIO PRETO;20 a 39 anos;59
3;SP;SAO JOSE DO RIO PRETO;40 a 59 anos;45
3;SP;SAO JOSE DO RIO PRETO;60 a 69 anos;18
3;SP;SAO JOSE DO RIO PRETO;70 anos e mais;13
